Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDV32,7.785,0,0.088846306,61.451,OUT049,1,0,1,759.012,14,1,0.9237238330945345,9
FDJ34,11.8,2,0.09357779,125.9704,OUT013,0,2,1,1877.556,26,1,0.9982383511881214,1
FDG08,13.15,2,0.165694678,171.8764,OUT045,2,1,1,3779.0808,11,1,1.0303437680947067,7
FDQ04,6.3999999999999995,0,0.148392623,41.5796,OUT019,2,0,0,41.2796,28,1,1.6786733810107286,4
FDW13,8.5,0,0.098438394,51.1324,OUT017,2,1,1,259.66200000000003,6,1,0.8796766140909911,2
NCI17,8.645,1,0.143303291,96.34100000000001,OUT013,0,2,1,193.082,26,2,1.026921509391056,1
FDY03,17.6,2,0.076276208,110.9202,OUT045,2,1,1,1687.8029999999999,11,1,0.8765027676307248,7
FDS12,9.1,0,0.175103435,127.5362,OUT017,2,1,1,4655.9394,6,1,0.8796766150349392,2
FDJ55,12.8,2,0.023511371,225.9404,OUT013,0,2,1,4950.8888,26,1,0.9288589687622344,1
DRK01,7.63,0,0.06105276,95.4436,OUT035,2,1,1,1418.154,9,0,0.9221155171880655,6
FDG28,9.285,2,0.049559042000000005,246.4144,OUT017,2,1,1,1225.072,6,1,1.1303110164198993,2
FDY38,13.6,2,0.119418124,231.03,OUT045,2,1,1,5359.69,11,1,0.9241603470477054,7
FDN01,8.895,0,0.072545601,176.237,OUT045,2,1,1,1764.37,11,1,1.062336452318727,7
NCR54,16.35,1,0.090486828,195.21099999999998,OUT013,0,2,1,2553.343,26,2,1.0267170402698425,1
FDG29,17.6,0,0.056245075,43.3454,OUT013,0,2,1,1006.6896,26,1,0.9982383454996632,1
FDG24,7.975,0,0.014618973,85.225,OUT013,0,2,1,1081.925,26,1,0.9982383389253319,1
FDG59,15.85,0,0.04347912599999999,36.7164,OUT017,2,1,1,308.9312,6,1,1.0333086661974697,2
FDM28,15.7,0,0.045166237000000005,178.666,OUT013,0,2,1,2516.724,26,1,0.8740008676956752,1
FDW04,8.985,2,0.057827101,128.83100000000002,OUT046,2,0,1,1428.141,16,1,1.140853881582239,8
FDS26,20.35,0,0.089394766,260.1594,OUT013,0,2,1,2093.2752,26,1,0.9288589881354257,1
FDQ56,6.59,0,0.10550944,85.6908,OUT013,0,2,1,1929.4884,26,1,0.9288589857726305,1
FDK51,19.85,0,0.005234153,264.0884,OUT035,2,1,1,5829.7448,9,1,1.0367639674639144,6
FDL22,16.85,0,0.036390174,91.4488,OUT046,2,0,1,2082.6224,16,1,0.922289909496564,8
FDH19,19.349999999999998,0,0.03292824,173.1738,OUT027,1,2,3,7298.4996,28,1,0.9178236980226445,5
FDY55,16.75,0,0.081252534,256.4988,OUT013,0,2,1,7452.9652,26,1,1.4956877093932004,1
FDY03,17.6,2,0.076552407,110.5202,OUT017,2,1,1,450.0808,6,1,0.8796766169117068,2
FDK21,7.905,0,0.016758568999999997,250.4408,OUT010,2,2,0,500.6816,15,1,1.5560143998299831,0
FDZ10,17.849999999999998,0,0.044248175,126.20200000000001,OUT027,1,2,3,3668.558,28,1,0.9541219329800822,5
FDZ32,7.785,2,0.038288087,103.1964,OUT018,1,2,2,736.3748,4,1,1.0316823130583932,3
NCZ18,7.825,1,0.186032678,253.0698,OUT035,2,1,1,6088.0752,9,2,1.028063999319814,6
NCF07,9.0,1,0.031867464,101.0016,OUT027,1,2,3,2125.2336,28,2,0.9942317063470042,5
DRE49,20.75,0,0.021370201000000002,153.0024,OUT017,2,1,1,2277.036,6,0,1.1775414234090682,2
FDJ08,11.099999999999998,0,0.193772568,190.3846,OUT019,2,0,0,573.2538,28,1,1.6148105860702218,4
FDT39,6.26,2,0.009866049,151.1366,OUT035,2,1,1,2267.049,9,1,0.8745633864145879,6
FDE08,18.2,0,0.082551042,147.3734,OUT010,2,2,0,296.9468,15,1,1.4448007383471568,0
NCD06,13.0,1,0.099729888,46.306000000000004,OUT018,1,2,2,559.2719999999999,4,2,0.926046939350608,3
FDB57,20.25,2,0.018801549,222.1772,OUT035,2,1,1,5559.43,9,1,0.9221155258126471,6
NCT54,8.695,1,0.11972145099999999,95.5094,OUT049,1,0,1,1237.7222,14,2,1.1257009135698979,9
DRF49,7.27,0,0.071222087,113.5518,OUT045,2,1,1,569.259,11,0,0.9241603497087073,7
FDM25,10.695,2,0.060371962,174.0712,OUT027,1,2,3,3866.9664,28,1,0.9540786299217439,5
FDF20,12.85,0,0.033287541000000004,198.4768,OUT045,2,1,1,1379.5376,11,1,0.876502774169006,7
FDH27,7.075,0,0.05858462,142.7128,OUT018,1,2,2,1869.5664,4,1,0.8782920720979971,3
FDV60,20.2,2,0.11679292,196.21099999999998,OUT027,1,2,3,5499.508000000001,28,1,0.9538603523753975,5
FDY59,8.195,0,0.031452265,94.3462,OUT049,1,0,1,925.462,14,1,1.0388170545689122,9
FDK36,7.09,0,0.00721395,47.9034,OUT035,2,1,1,583.2408,9,1,1.03700837095455,6
NCM31,6.095,1,0.081196619,141.4154,OUT046,2,0,1,1418.154,16,2,1.0366952072409155,8
FDE33,19.35,2,0.049916364000000005,80.2644,OUT017,2,1,1,942.7728,6,1,0.8796766174714685,2
FDU36,6.15,0,0.04627095,99.3384,OUT046,2,0,1,2364.9216,16,1,1.0270264945914662,8
FDV13,17.349999999999998,2,0.02747716,87.9856,OUT027,1,2,3,3251.7672,28,1,0.9942317022195514,5
FDV20,20.2,2,0.10470453699999999,125.2678,OUT019,2,0,0,254.3356,28,1,1.6792575615451577,4
NCQ54,17.7,1,0.012540003000000001,167.0474,OUT035,2,1,1,5895.659000000001,9,2,1.0367073971507694,6
FDO23,17.85,0,0.147023834,93.7436,OUT018,1,2,2,1134.5232,4,1,1.0320193035784213,3
DRE60,9.395,0,0.15965759599999998,224.972,OUT045,2,1,1,7696.648,11,0,0.9241603421614241,7
DRP47,15.75,0,0.141398626,250.5382,OUT017,2,1,1,2775.7202,6,0,0.9639830415600786,2
FDB21,7.475,0,0.148821808,241.2854,OUT045,2,1,1,5317.0788,11,1,1.0291093336344235,7
FDR04,7.075,0,0.021757498666666666,98.0068,OUT018,1,2,2,874.8612,4,1,1.0,3
FDX23,6.445,0,0.029691762000000003,92.6436,OUT046,2,0,1,1039.9796,16,1,0.9296325958710087,8
FDX19,19.1,0,0.09671552300000001,235.0958,OUT035,2,1,1,3038.0454,9,1,0.9294568167708253,6
FDD40,20.25,2,0.014790558999999998,193.6162,OUT035,2,1,1,3848.324,9,1,0.9294567975468236,6
FDA01,15.0,2,0.054378253,59.1904,OUT046,2,0,1,527.3136,16,1,0.9296325996045803,8
FDS33,6.67,2,0.123428594,89.1514,OUT046,2,0,1,2390.8878,16,1,1.1423027987467569,8
FDM50,13.0,2,0.029943462999999997,60.222,OUT027,1,2,3,1677.816,28,1,1.1609710125195505,5
FDB29,16.7,2,0.052368060999999994,112.7176,OUT013,0,2,1,801.6232,26,1,0.998238357156017,1
FDF46,7.07,0,0.09386114400000001,115.5834,OUT045,2,1,1,1267.0174,11,1,1.0298611597933771,7
FDA33,6.48,0,0.033968647000000005,148.0076,OUT045,2,1,1,886.8456,11,1,1.0010958782066635,7
FDC08,19.0,2,0.173154079,228.27200000000002,OUT010,2,2,0,452.744,15,1,1.7352152413066353,0
FDB53,13.35,0,0.139735226,147.5392,OUT045,2,1,1,3877.6192,11,1,1.0301574745243893,7
FDY31,5.98,0,0.043351895999999994,146.6418,OUT027,1,2,3,4414.254,28,1,0.8704928748826658,5
DRQ35,9.299999999999999,0,0.042086652,122.4388,OUT027,1,2,3,5448.9072,28,0,0.9178236760368869,5
FDX36,9.695,2,0.12848269,223.9404,OUT049,1,0,1,4950.8888,14,1,0.8760887651053627,9
DRD13,15.0,0,0.049357077,62.6168,OUT017,2,1,1,958.752,6,0,1.0047208979058408,2
FDC52,11.15,2,0.008326735,149.9708,OUT017,2,1,1,1956.1204,6,1,1.0333845843203253,2
FDB45,20.85,0,0.021362955,103.2306,OUT049,1,0,1,2404.2038,14,1,0.9237238361291523,9
NCK19,9.8,1,0.151420934,194.3478,OUT010,2,2,0,387.4956,15,2,1.556014387825198,0
FDV51,16.35,0,0.032511818,165.0842,OUT013,0,2,1,994.7052,26,1,0.9288589774584,1
FDZ35,9.6,2,0.022323658,101.29899999999999,OUT045,2,1,1,1754.3829999999998,11,1,1.0298611512498181,7
NCW17,18.0,1,0.019292355,129.9994,OUT027,1,2,3,3340.9844,28,2,0.9089075832795483,5
FDV59,13.35,0,0.048124442999999996,216.7166,OUT045,2,1,1,3918.8988,11,1,1.0393079565047014,7
DRH39,20.7,0,0.09261307,76.367,OUT013,0,2,1,306.268,26,0,1.1509500631177814,1
FDN60,15.099999999999998,0,0.094697274,158.4604,OUT027,1,2,3,4278.4308,28,1,0.9178236856661625,5
FDU55,16.2,0,0.035984103999999996,260.6278,OUT045,2,1,1,4425.5726,11,1,1.0010958913637158,7
FDN58,13.799999999999999,2,0.056596985,230.9984,OUT027,1,2,3,9267.936,28,1,0.9942317062330958,5
FDC41,15.599999999999998,0,0.2047,76.867,OUT019,2,0,0,229.701,28,1,1.5315371992780884,4
FDO01,21.099999999999998,2,0.020618324,129.3994,OUT027,1,2,3,2055.9904,28,1,0.8704928726402349,5
NCO43,5.5,1,0.04709821,101.3016,OUT046,2,0,1,3339.6528,16,2,1.0369600325369768,8
FDQ07,15.1,2,0.087584126,221.7456,OUT045,2,1,1,6410.3224,11,1,0.9241603416870946,7
FDF28,15.7,2,0.038078899,122.9046,OUT017,2,1,1,1992.0736,6,1,0.8796766071141575,2
FDM01,7.895,2,0.095102092,104.4332,OUT017,2,1,1,2870.9296,6,1,1.1484322455955884,2
FDY49,17.2,2,0.011953901999999999,164.5184,OUT027,1,2,3,2807.0128,28,1,0.9178236769021233,5
FDR24,17.35,2,0.062799379,88.18299999999999,OUT013,0,2,1,539.298,26,1,0.9215224037828081,1
NCY18,7.285,1,0.031125708999999998,174.3054,OUT013,0,2,1,4377.635,26,2,0.9288589776234621,1
NCY30,20.25,1,0.026005891,180.9976,OUT045,2,1,1,2716.4640000000004,11,2,0.9241603339730613,7
FDJ22,18.75,0,0.09246392,190.9504,OUT019,2,0,0,383.5008,28,1,1.614810583815551,4
DRI37,15.85,0,0.107765165,59.5904,OUT049,1,0,1,703.0848,14,0,0.9310779324096833,9
FDL27,6.17,0,0.010647476999999999,66.3826,OUT049,1,0,1,1937.4779999999998,14,1,1.0383069932195217,9
NCO30,19.5,1,0.015749341,182.2608,OUT049,1,0,1,3307.6944,14,2,0.9600687235584487,9
NCB07,19.2,1,0.077628053,197.611,OUT049,1,0,1,3142.5759999999996,14,2,0.9310779398322232,9
FDX25,16.7,0,0.07659550849999999,181.2292,OUT018,1,2,2,2554.0088,4,1,1.0,3
FDP59,20.85,2,0.056695731,104.0648,OUT018,1,2,2,1869.5664,4,1,0.8782920613369889,3
FDR59,14.5,2,0.063993068,260.4594,OUT045,2,1,1,5494.8474,11,1,0.9315179241643349,7
FDT27,11.395,2,0.06952926200000001,233.1616,OUT013,0,2,1,6093.4016,26,1,0.8740008585889414,1
DRI01,7.97,0,0.034452949,174.0422,OUT046,2,0,1,2586.633,16,0,1.1726166963465887,8
FDU09,7.71,2,0.06670068,55.2956,OUT049,1,0,1,1255.6988,14,1,0.9229596468738426,9
FDH26,19.25,2,0.034699737,141.7496,OUT046,2,0,1,4093.3384,16,1,0.9222899202330122,8
FDH27,7.075,0,0.058346939,142.2128,OUT046,2,0,1,3163.8816,16,1,0.8747287932376354,8
FDN39,19.349999999999998,2,0.065203103,166.0816,OUT027,1,2,3,5033.448,28,1,1.3410834831428038,5
FDH40,11.6,2,0.07892957099999999,79.9276,OUT046,2,0,1,1137.1864,16,1,0.8747287877182542,8
FDJ56,8.985,0,0.18251488100000002,98.77,OUT027,1,2,3,2696.49,28,1,0.9178236859625128,5
DRN47,12.1,0,0.016895293000000002,178.56599999999997,OUT018,1,2,2,898.83,4,0,0.962670386640867,3
NCO17,10.0,1,0.073379745,118.244,OUT046,2,0,1,2756.4120000000003,16,2,1.1598922951203807,8
FDX60,14.35,0,0.08075758,81.896,OUT045,2,1,1,878.8560000000001,11,1,1.0010958910214345,7
FDT22,10.395,0,0.11227149800000001,58.222,OUT049,1,0,1,659.1419999999999,14,1,0.9237238348370911,9
FDX26,17.7,0,0.153741385,182.6292,OUT019,2,0,0,182.4292,28,1,1.678213178360166,4
FDG45,8.1,0,0.127929521,211.4902,OUT013,0,2,1,3610.6334,26,1,1.3470683374443422,1
FDD44,8.05,2,0.07838564,256.4646,OUT035,2,1,1,5153.292,9,1,1.141290873048849,6
FDS15,9.195,2,0.078502143,108.7596,OUT017,2,1,1,2588.6304,6,1,0.8796766108393334,2
FDL51,20.7,2,0.047684831,212.5876,OUT018,1,2,2,1286.3256,4,1,0.9260469369243419,3
FDL32,15.7,2,0.12315965599999999,110.1544,OUT017,2,1,1,1230.3984,6,1,0.9597058041017421,2
FDZ07,15.099999999999998,2,0.08856658660000001,60.2194,OUT027,1,2,3,1733.7432,28,1,1.0,5
NCW53,18.349999999999998,1,0.053392944000000005,193.8162,OUT019,2,0,0,384.8324,28,2,1.6148105940116726,4
NCA54,16.5,1,0.036715907,180.0318,OUT045,2,1,1,3969.4996,11,2,0.931517931714864,7
FDX09,9.0,0,0.065236932,176.437,OUT035,2,1,1,7763.228,9,1,0.8745633946800258,6
FDO51,6.785,2,0.041947547,41.2112,OUT013,0,2,1,809.6128,26,1,1.0358550694666018,1
FDW49,19.5,0,0.08288849599999999,178.6002,OUT018,1,2,2,1253.7014,4,1,0.9626267051938178,3
FDB27,7.575,0,0.055390120999999994,195.2768,OUT046,2,0,1,5715.2272,16,1,0.9296325978263722,8
FDF45,18.2,2,0.012194556,57.7904,OUT013,0,2,1,1464.76,26,1,0.9982383664312836,1
FDV02,16.75,0,0.060495243,169.8106,OUT013,0,2,1,3251.1014,26,1,0.9982383441151241,1
FDY28,7.47,2,0.11801561029999999,214.3218,OUT035,2,1,1,4274.436,9,1,1.0,6
FDX31,20.349999999999998,2,0.014753811,231.7958,OUT027,1,2,3,5375.0034,28,1,1.1465983021920996,5
FDR43,18.2,0,0.160707489,38.019,OUT027,1,2,3,1318.2839999999999,28,1,0.9251308169031853,5
FDP51,13.85,2,0.085622362,119.4124,OUT018,1,2,2,2251.7356,4,1,0.9260469309387508,3
FDL52,6.635,2,0.046350909,37.4506,OUT017,2,1,1,1176.4686,6,1,0.9639236210054174,2
FDR44,6.11,2,0.102920886,130.4968,OUT046,2,0,1,3523.4136,16,1,1.123953466581771,8
FDB34,15.25,0,0.026604781,86.2198,OUT035,2,1,1,610.5386,9,1,0.9294568127691746,6
FDC50,15.85,0,0.14239877090000003,96.4094,OUT035,2,1,1,1237.7222,9,1,1.0,6
FDT57,15.2,0,0.031860325,235.1248,OUT010,2,2,0,474.0496,15,1,1.556014408891573,0
FDP22,14.650000000000002,2,0.086892962375,52.6666,OUT027,1,2,3,717.7324,28,1,1.0,5
DRE49,20.75,0,0.021250002,150.5024,OUT046,2,0,1,2580.6408,16,0,1.1709182146918293,8
FDM40,10.195,0,0.159936948,143.2154,OUT046,2,0,1,2552.6772,16,1,1.0373937173293228,8
FDY32,7.605,0,0.12950314599999999,164.021,OUT045,2,1,1,3914.9040000000005,11,1,0.876502763776535,7
FDW07,18.0,2,0.142688846,88.5514,OUT046,2,0,1,796.9626,16,1,0.9296326043427872,8
FDU02,13.349999999999998,0,0.179484411,228.9352,OUT019,2,0,0,916.1408,28,1,1.6148105891184128,4
NCF18,18.35,1,0.08916305599999999,191.3504,OUT045,2,1,1,3259.7568,11,2,0.8765027699266134,7
FDQ56,6.59,0,0.105761491,84.8908,OUT049,1,0,1,1677.816,14,1,0.9310779325912563,9
FDN58,13.8,2,0.056960814000000005,230.0984,OUT049,1,0,1,3707.1744,14,1,1.0006230418748634,9
FDG35,21.2,2,0.00704098,173.5738,OUT046,2,0,1,2954.1546,16,1,1.1611242640663058,8
FDY34,10.5,2,0.011026593999999999,166.4842,OUT018,1,2,2,2652.5472,4,1,0.9260469641598146,3
NCE19,8.97,1,0.093203257,52.7956,OUT045,2,1,1,1037.3164,11,2,0.8765027703793806,7
NCK31,10.894999999999998,1,0.026916793999999997,50.9666,OUT027,1,2,3,717.7324,28,2,0.8704928760170245,5
NCJ29,10.6,1,0.035264298,86.1224,OUT045,2,1,1,426.11199999999997,11,2,1.0010958868351911,7
FDT59,13.65,0,0.015908423999999997,231.1668,OUT035,2,1,1,6911.004,9,1,0.9585400250682747,6
NCX41,19.0,1,0.017719277,211.0244,OUT046,2,0,1,3811.0392,16,2,1.0247665471228484,8
FDU45,15.599999999999998,2,0.035334201,115.3518,OUT027,1,2,3,2277.036,28,1,0.8704928661478025,5
FDW24,6.799999999999999,0,0.065652494,48.9034,OUT019,2,0,0,48.6034,28,1,1.5315371968574627,4
FDF22,6.865,0,0.056919038,212.8218,OUT049,1,0,1,5770.4886,14,1,0.8760887558847796,9
FDM60,10.8,2,0.048143292000000004,40.2138,OUT046,2,0,1,690.4346,16,1,1.0607501543105267,8
FDR02,16.7,0,0.022047313,110.2886,OUT013,0,2,1,1890.2062,26,1,0.8740008585994037,1
DRP35,18.849999999999998,0,0.090427268,126.2336,OUT027,1,2,3,3195.84,28,0,0.9178236827838395,5
FDS48,15.15,0,0.027779254,150.1708,OUT046,2,0,1,1504.7079999999999,16,1,1.060610476753394,8
NCZ42,10.5,1,0.011015122200000001,238.3248,OUT010,2,2,0,711.0744,15,2,1.0,0
FDZ38,17.6,0,0.008033611,174.2422,OUT018,1,2,2,4311.055,4,1,0.9260469126835952,3
FDH19,19.35,0,0.033088472,175.4738,OUT046,2,0,1,521.3214,16,1,0.9222899168907518,8
NCB55,15.7,1,0.160663021,59.4562,OUT046,2,0,1,829.5868,16,2,0.9222899135872049,8
FDC15,18.1,0,0.178975721,155.5288,OUT017,2,1,1,1571.2879999999998,6,1,0.9348909866798595,2
FDF11,10.195,2,0.017627888,239.6538,OUT035,2,1,1,2403.538,9,1,1.0359438873352473,6
FDW35,10.6,0,0.0194158,41.6454,OUT019,2,0,0,83.8908,28,1,1.6148105595267552,4
FDB44,6.655,0,0.016993225,211.0586,OUT045,2,1,1,844.2344,11,1,1.0394975990572117,7
NCC06,19.0,1,0.027139012999999997,127.3336,OUT017,2,1,1,2940.1728,6,2,0.8796766224842143,2
FDR04,7.075,0,0.03777249,98.0068,OUT010,2,2,0,291.6204,15,1,1.73606766929826,0
FDB17,13.15,0,0.036746479,181.2976,OUT045,2,1,1,3259.7568,11,1,0.8765027639710461,7
FDW43,20.1,2,0.022460102000000003,226.8036,OUT049,1,0,1,3415.554,14,1,0.9237238474158258,9
FDA27,20.35,2,0.03008312277777778,256.7672,OUT018,1,2,2,5624.6784,4,1,1.0,3
NCU41,18.85,1,0.05213575,190.1846,OUT049,1,0,1,6687.960999999999,14,2,0.9310779305690107,9
FDY56,16.35,2,0.062508438,227.1062,OUT049,1,0,1,5642.655,14,1,0.8760887693206121,9
FDV39,11.3,0,0.007309544,196.2426,OUT018,1,2,2,4943.565,4,1,1.1285319967185958,3
FDN32,17.5,0,0.015623753999999998,182.6266,OUT018,1,2,2,3135.2522,4,1,1.0371327930182923,3
FDW07,18.0,2,0.14297822300000002,87.4514,OUT045,2,1,1,796.9626,11,1,0.9315179254571433,7
FDZ27,7.935,0,0.017191055,51.535,OUT045,2,1,1,848.895,11,1,1.1262328594053028,7
FDW23,5.765,0,0.143592939,37.3164,OUT019,2,0,0,38.6164,28,1,1.614810595288302,4
FDU01,20.25,2,0.011995271000000002,184.5924,OUT046,2,0,1,4997.4948,16,1,1.332764565813558,8
FDF10,15.5,2,0.15717236,149.1418,OUT049,1,0,1,588.5672,14,1,1.1440823081959834,9
DRH03,17.25,0,0.061393095,91.81200000000001,OUT019,2,0,0,372.848,28,0,1.67756833003568,4
FDW27,5.86,2,0.264124669,155.7314,OUT019,2,0,0,155.1314,28,1,1.8003477802538927,4
DRI13,15.35,0,0.020310046000000002,218.0508,OUT013,0,2,1,3038.7112,26,0,0.9982383357315759,1
NCR05,10.1,1,0.054630834,200.2084,OUT046,2,0,1,1587.2672,16,2,0.9222899128077084,8
FDB29,16.7,2,0.052517969000000005,115.4176,OUT045,2,1,1,687.1056,11,1,1.0010958988099758,7
FDL51,20.7,2,0.047565208,213.4876,OUT049,1,0,1,1929.4884,14,1,0.9237238394022872,9
FDB11,16.0,0,0.060797393,223.8404,OUT013,0,2,1,3600.6464,26,1,0.928858980882198,1
FDI35,14.0,0,0.041291168999999996,180.7634,OUT046,2,0,1,2181.1608,16,1,0.9990697469824059,8
FDX08,12.85,0,0.022604051,181.4318,OUT046,2,0,1,3428.2042,16,1,0.8747287777081004,8
FDP59,20.85,2,0.056580227999999996,105.6648,OUT045,2,1,1,623.1888,11,1,0.8765027666904377,7
NCJ18,12.35,1,0.16419682300000002,120.5124,OUT049,1,0,1,2133.2232,14,2,0.8760887602309927,9
FDJ41,6.85,0,0.022976497000000002,261.6594,OUT018,1,2,2,3401.5722,4,1,0.8782920604180157,3
FDU08,10.3,0,0.027310252,101.0042,OUT035,2,1,1,1289.6546,9,1,0.9988808322023335,6
FDS09,8.894999999999998,2,0.141975462,49.6008,OUT019,2,0,0,50.6008,28,1,1.6148105851577195,4
DRH15,8.775,0,0.1069699491111111,45.9428,OUT013,0,2,1,790.9704,26,0,1.0,1
NCV17,18.85,1,0.01619866,129.2626,OUT017,2,1,1,3147.9024,6,2,1.148432229754932,2
NCO54,19.5,1,0.014205168,56.7614,OUT027,1,2,3,2486.763,28,2,0.8704928955597795,5
FDE24,14.85,0,0.09344495,141.0812,OUT035,2,1,1,1139.8496,9,1,0.8745633872501551,6
FDH53,20.5,2,0.019199733,84.3592,OUT046,2,0,1,1816.3024,16,1,1.1725197727038812,8
FDZ13,7.84,2,0.15412025199999999,51.935,OUT018,1,2,2,199.74,4,1,1.040841160244758,3
FDW28,18.25,0,0.089004389,196.7452,OUT045,2,1,1,978.7260000000001,11,1,1.0388202832359583,7
FDU46,10.3,2,0.011117041000000001,85.854,OUT013,0,2,1,2683.1740000000004,26,1,0.9288589573356443,1
NCE43,12.5,1,0.103422709,169.9448,OUT035,2,1,1,2897.5616,9,2,0.8745633938860053,6
FDS26,20.349999999999998,0,0.089035961,260.5594,OUT027,1,2,3,9158.079,28,1,0.9251308140582327,5
FDB14,20.25,2,0.102723919,93.212,OUT046,2,0,1,1957.4520000000002,16,1,1.0329251132453041,8
DRB48,16.75,2,0.024733134,40.2822,OUT027,1,2,3,1296.3126,28,0,1.0316974350196053,5
NCC42,15.0,1,0.044871033,140.3838,OUT013,0,2,1,2528.7084,26,2,0.9288589970658341,1
FDQ20,8.325,0,0.029760052000000002,38.7138,OUT013,0,2,1,284.2966,26,1,0.9288589736525786,1
FDA13,15.85,0,0.078999287,38.6506,OUT017,2,1,1,759.012,6,1,0.8796766122803622,2
FDZ15,13.1,0,0.020870744,117.3782,OUT046,2,0,1,1787.6729999999998,16,1,1.0275721483464564,8
NCV42,6.26,1,0.031599715,111.3228,OUT017,2,1,1,2431.5016,6,2,0.8796766163786734,2
DRI51,17.25,0,0.042413704,173.1764,OUT018,1,2,2,4466.1864,4,0,1.041184163542887,3
FDO28,5.765,0,0.072284689,119.9098,OUT035,2,1,1,2048.6666,9,1,1.0278781198211717,6
NCS54,13.6,1,0.009984847,175.437,OUT013,0,2,1,1940.807,26,2,0.9288590174341235,1
FDH16,10.5,0,0.052852620999999995,88.78299999999999,OUT017,2,1,1,2067.3089999999997,6,1,0.9348909930181464,2
FDG24,7.975,0,0.014660821000000001,85.125,OUT045,2,1,1,2663.2,11,1,1.0010958774136611,7
FDR52,12.65,2,0.076354362,192.1846,OUT018,1,2,2,1146.5076,4,1,0.8782920645590815,3
NCH06,12.3,1,0.07670963900000001,247.84599999999998,OUT045,2,1,1,3448.844,11,2,0.9315179205534732,7
FDA36,5.985,0,0.005677876,184.8924,OUT045,2,1,1,1665.8316,11,1,0.9241604215632231,7
FDU56,16.849999999999998,0,0.033379831125,184.7266,OUT027,1,2,3,8114.7704,28,1,1.0,5
FDT09,15.15,2,0.012282366000000001,132.5284,OUT049,1,0,1,1713.7692,14,1,0.9599921177006868,9
FDU25,12.35,0,0.026681262,56.4246,OUT046,2,0,1,810.9444,16,1,0.9990697632619957,8
FDK41,14.3,0,0.127541722,84.9224,OUT046,2,0,1,1193.1136,16,1,0.8747287933272357,8
NCT54,8.695,1,0.119513002,93.4094,OUT035,2,1,1,856.8846,9,2,1.1237409370763558,6
FDV51,16.35,0,0.054463442,163.8842,OUT010,2,2,0,165.7842,15,1,1.5560144020548121,0
FDM24,6.135,2,0.07649992722222222,151.3366,OUT045,2,1,1,1057.9562,11,1,1.0,7
NCO30,19.5,1,0.015756784,185.0608,OUT045,2,1,1,2205.1296,11,2,0.9605224435908898,7
FDQ45,9.5,2,0.010907967,182.3608,OUT013,0,2,1,2940.1728,26,1,1.14108553779023,1
DRK59,8.895,0,0.07543556,235.8616,OUT035,2,1,1,3046.7008,9,0,1.1519599509707126,6
FDW28,18.25,0,0.0856783318888889,196.8452,OUT046,2,0,1,3327.6684,16,1,1.0,8
FDC02,21.35,0,0.11519471699999999,258.3278,OUT010,2,2,0,520.6556,15,1,1.5560143908995585,0
FDR21,19.7,0,0.066922802,174.83700000000002,OUT035,2,1,1,2999.429,9,1,0.8745633870868208,6
FDN48,13.349999999999998,0,0.064636203,90.0804,OUT027,1,2,3,2113.2492,28,1,0.8704928773884023,5
FDT44,16.6,0,0.10319540099999999,117.8466,OUT045,2,1,1,942.7728,11,1,1.001095888702657,7
FDX14,13.099999999999998,0,0.13121032,74.0354,OUT019,2,0,0,75.2354,28,1,1.6148105954957173,4
FDH57,10.895,0,0.035747522000000004,133.6284,OUT046,2,0,1,1581.9408,16,1,0.8747287846926192,8
FDH28,15.849999999999998,2,0.192650072,37.4506,OUT019,2,0,0,37.9506,28,1,1.6775683256256273,4
NCT41,15.700000000000001,1,0.09803177099999999,151.3024,OUT019,2,0,0,151.8024,28,2,1.7981908248911107,4
FDO11,8.0,2,0.030118337999999998,248.8092,OUT027,1,2,3,3486.1288,28,1,0.8704928896069855,5
NCP42,8.51,1,0.016201845,195.2478,OUT017,2,1,1,4262.4516,6,2,0.9275067754986975,2
FDN09,14.15,0,0.05837308,243.9828,OUT010,2,2,0,731.0484,15,1,1.7356584994223598,0
FDP32,6.65,0,0.087652908,128.8678,OUT035,2,1,1,1398.8458,9,1,1.0364224062594456,6
FDV57,15.25,2,0.065999008,177.96599999999998,OUT049,1,0,1,2336.958,14,1,1.335106509545667,9
FDW28,18.25,0,0.088750333,196.5452,OUT013,0,2,1,2348.9424,26,1,1.0358550527698764,1
FDR56,15.5,2,0.100277876,196.8768,OUT027,1,2,3,7094.7648,28,1,0.9251308188794342,5
FDA40,16.0,2,0.09925243800000001,87.4856,OUT035,2,1,1,1054.6272,9,1,1.0367639538155515,6
NCG42,19.2,1,0.039758360333333326,127.831,OUT045,2,1,1,1298.31,11,2,1.0,7
NCK54,12.15,1,0.016397122111111113,117.815,OUT017,2,1,1,2330.3,6,2,1.0,2
FDE16,8.895,0,0.026384672,208.9954,OUT049,1,0,1,4584.6988,14,1,0.876088753034543,9
FDB15,10.895,0,0.228993134,263.4568,OUT010,2,2,0,527.3136,15,1,1.5560143913072162,0
FDC40,16.0,2,0.065431917,76.1986,OUT017,2,1,1,1869.5664,6,1,1.0047208963034786,2
